id,product_A_sold_in_the_past,product_B_sold_in_the_past,product_A_recommended,product_A,product_C,product_D,cust_hitrate,cust_interactions,cust_contracts,opp_month,opp_old,competitor_Z,competitor_X,competitor_Y,cust_in_iberia,target_variable
189,-1.47019,0.46006,-0.4434,0.79295,-0.06166,-0.0859,0.08156,-0.03978,0.38234,-0.5892,0.05039,0,0,1,0,1
190,-2.47227,-1.36201,8.88744,1.72962,-0.02631,0.04656,1.12286,-2.13005,0.64658,1.11029,2.8752,0,0,0,0,1
191,-0.86977,-0.07355,6.84692,-0.50969,0.01958,-0.07177,0.9664,0.48971,0.30405,-1.43957,-1.55429,0,0,0,0,1
192,1.0846,-1.80083,0.26974,0.61232,0.00636,-0.04206,-0.7611,0.34013,-0.71003,-2.3083,-0.69874,0,0,0,1,1
193,0.12114,-0.92164,1.51945,2.18165,0.10841,-0.0122,-0.43903,0.20173,-0.37084,0.11807,1.31594,0,0,0,0,0
194,-2.06861,0.18374,-1.19054,-0.71764,-0.26264,-0.06956,0.86603,1.48943,-0.20888,-0.15347,-0.32679,1,0,0,0,0
195,0.05977,-2.11159,0.05176,-1.63504,-0.25869,-0.13233,-2.07009,1.19693,-0.1923,-1.50843,-0.80191,0,0,1,0,1
196,0.37798,0.32857,-0.62959,-1.98001,-0.06959,-0.06143,-0.01956,0.65745,0.69822,-2.02975,0.54845,0,0,0,0,1
197,-1.52579,-0.22357,0.24071,0.61271,0.08973,0.01147,-1.04466,0.84019,0.34367,1.0374,0.10878,0,0,1,0,0
198,0.03059,0.46299,-0.08468,-1.98315,-0.17656,-0.05684,-0.28124,0.17477,1.77734,0.91411,1.24566,0,0,0,1,1
199,-0.11269,0.0687,-0.61319,-0.47232,-0.32076,-0.08232,-0.13906,2.43059,1.90647,-2.98746,1.6372,0,0,0,1,0
200,-1.91446,1.43697,0.2903,0.33731,0.03712,0.00628,-0.1866,-1.47504,-0.22035,-0.95822,0.1605,0,1,1,0,0
201,0.33668,-0.04973,1.34348,0.08518,0.00437,-0.05654,-0.34181,0.46758,-4.13666,1.16419,0.1376,0,1,1,1,0
202,5.08525,-0.71529,-0.25272,0.32544,-0.12902,-0.06551,-0.77771,0.37803,0.93683,-0.97606,0.02117,0,0,0,0,0
203,1.42458,-0.05324,0.47581,0.12229,-0.11855,-0.03253,1.93353,1.27594,-0.84038,-0.99061,0.4337,1,0,0,1,0
204,1.3807,0.45196,-1.13462,1.17887,-0.11697,-0.00146,1.59397,-0.71262,-1.10148,-0.78276,-0.21724,0,0,0,1,1
205,-2.2665,-0.14137,-0.86515,-1.05232,-0.00895,0.07909,-0.82965,-1.79241,-0.69845,-1.6209,-0.30091,0,0,0,0,1
206,-1.60674,-0.15129,0.27793,-0.777,-0.08263,0.00136,1.36569,0.48819,-0.74664,-2.20478,1.49494,0,0,0,1,1
207,0.57255,-1.04239,1.08729,-0.87266,0.02941,0.01799,-0.21957,0.63748,0.31227,0.55255,1.97417,0,0,1,1,0
208,0.57068,-0.99548,0.18449,0.73019,-0.30546,-0.0653,0.20335,2.08752,-1.85944,-2.34294,-2.56133,0,0,0,1,1
209,0.57257,-1.88313,3.58305,0.8004,-0.10569,-0.09129,0.04938,-1.22443,-1.37772,-0.25273,-0.28497,0,0,0,1,0
210,5.5791,1.89949,-0.10057,0.35123,-0.13261,-0.03688,-0.4278,1.68563,0.04316,0.38658,-1.33304,1,1,0,1,0
211,6.41863,-1.69264,-1.10033,1.08349,-0.04563,-0.03464,0.88708,3.1409,0.32294,-1.95123,-0.76646,0,0,1,0,1
212,1.50335,-1.03149,0.38361,-1.27804,-0.0738,-0.09393,0.20071,-0.15332,0.34154,-1.42427,0.30377,0,0,1,1,0
213,1.231,-1.06209,0.60587,2.97488,0.05978,-0.04876,-0.28124,-1.24913,-1.08704,0.71318,0.70416,0,0,0,1,0
214,0.77709,0.87391,-0.46167,1.42324,-0.20593,-0.02003,-0.94367,-0.18837,-1.27827,0.03289,-0.46819,0,1,0,1,0
215,0.93501,-0.55394,-0.47603,0.63562,-0.01545,-0.02198,-0.61488,0.31681,-0.80663,-1.11729,-3.17001,0,0,0,1,1
216,0.93845,1.29729,0.1127,1.6818,0.03583,-0.01479,-1.2131,0.97655,-0.06013,0.70225,-1.74757,0,0,0,0,0
217,-1.35924,-1.00819,-0.44938,-1.75662,0.16566,-0.02545,0.10978,-0.40967,1.18548,0.70654,1.04475,0,1,0,0,1
218,-0.55523,0.13479,-0.15291,-0.62445,-0.06818,-0.06535,-0.85733,2.16624,-2.34744,-0.23095,-4.41064,0,0,1,0,1
219,-0.92805,-1.20242,1.57978,-0.8353,0.01245,-0.0657,-0.11245,-1.03744,-0.52073,-1.40016,1.48114,0,0,1,0,1
220,-0.07719,2.37418,-0.29762,0.62148,-0.20039,-0.09995,1.19608,-1.78705,-1.63268,-0.91345,0.48184,1,0,0,0,1
221,3.27199,-1.62512,-0.38667,-1.15014,-0.2592,0.04924,1.05944,1.62805,-1.95224,-0.21361,1.67426,0,1,0,1,0
222,-3.0009,0.17178,4.43747,0.6575,0.06448,-0.03933,0.07418,-2.42955,0.66696,-0.68859,-0.59785,0,0,0,1,0
223,0.82939,0.56053,0.49535,1.27054,-0.02056,-0.05124,0.03033,0.05504,0.24462,0.43896,-3.39211,1,0,0,1,0
224,-2.61907,0.29656,-0.24498,0.5952,0.09785,-0.08644,1.6039,4.04122,0.14943,-2.02977,0.34554,1,0,0,0,0
225,-0.9079,-0.42235,-0.6195,0.18375,-0.15734,0.10678,0.5166,0.28555,0.62103,-1.99426,1.61198,1,0,0,1,1
226,1.43343,-0.35578,0.95704,-1.08787,0.03199,-0.09367,-0.16225,-1.04492,-0.77972,-0.31913,1.08708,0,0,0,1,0
227,-0.10358,-0.14743,1.03568,-0.94685,0.16688,-0.06144,-1.04081,0.23112,-0.73264,-0.99154,-1.29404,1,0,0,1,0
228,-1.81662,-0.3764,-0.58034,1.14962,0.02197,-0.01921,0.4151,0.23904,1.88573,-1.12705,-0.16986,0,0,0,0,1
229,-1.27296,0.95665,-1.59323,0.67935,5.7181,-0.00999,0.76346,0.49278,-0.54657,-2.26806,-1.09925,0,0,0,0,1
230,0.8194,2.45263,0.70601,-0.13902,-0.01914,0.0079,-0.40532,1.09472,0.43513,-0.48045,-1.5289,0,0,0,1,1
231,-1.29555,-0.86899,-0.6477,-0.51791,-0.17709,0.05038,0.33296,-0.94693,-0.29362,-0.55276,1.13308,1,0,0,0,1
232,0.12469,-1.84376,0.5325,-2.12581,0.11556,-0.01469,-0.19086,2.32506,-2.14826,0.15348,-2.0963,0,0,0,1,1
233,-0.13164,-0.30594,-1.67608,-1.17085,-0.08109,-0.0928,-0.04723,0.59414,-2.34463,-0.43109,-1.64072,0,0,0,1,1
234,-1.1774,2.89565,0.61408,5.57804,0.03045,-0.05285,-1.89026,1.17215,-0.87898,-0.6326,-1.95604,0,0,1,1,0
235,3.01592,-1.16441,-1.06894,-1.38046,-0.1763,-0.02461,-0.07743,-0.45378,0.7561,0.677,-2.53537,0,0,0,1,1
236,0.75088,1.76694,0.48461,0.08948,-0.13795,0.06341,0.8755,1.84366,0.48829,-1.81247,-0.08038,1,0,1,1,1
237,-3.23771,1.81324,-0.08858,0.90744,0.12351,-0.10989,-0.40512,-0.00846,0.61408,0.03639,1.44225,0,0,0,1,0
238,0.07968,-0.86431,-0.86315,-1.35492,-0.05473,0.02013,0.14202,0.63306,-1.28705,-2.17115,-0.57732,0,0,0,0,0
239,-1.19268,0.48278,-0.42563,0.08471,0.12533,-0.031,-0.50476,-0.81973,1.31587,-1.33836,-2.55862,1,0,0,0,1
240,1.07865,1.75408,0.44905,0.83792,-0.02782,0.00189,0.38835,-0.89632,-1.26489,-1.71266,0.95992,0,0,0,0,1
241,-1.38878,-0.65495,-0.01528,-0.0875,-0.20419,-0.0451,-0.07322,1.12585,-0.08718,0.28194,2.22855,0,0,1,0,0
242,-0.3721,-0.4443,0.36753,2.7684,0.06921,-0.08212,-0.65139,-0.23233,-0.31035,-0.56541,-1.26936,1,0,1,0,0
243,0.55748,-0.89802,1.48115,-1.7686,-0.07899,-0.00246,1.16604,-0.72459,-0.47387,-0.5135,-1.01783,1,1,1,0,1
244,1.09863,-1.41771,-1.35139,0.95873,0.04987,-0.00728,0.84315,-0.47182,1.03859,-1.60673,0.47349,1,0,0,1,1
245,-2.00044,-0.97913,1.19377,5.76908,-0.01748,0.0086,-0.38393,1.13874,-1.00511,-0.79969,2.13281,0,0,0,0,0
246,-0.70175,-1.66873,-0.01652,0.67192,-0.17431,-0.04067,0.49823,-0.45485,-1.64961,-1.26347,-1.07975,0,0,0,0,0
247,-0.91242,-0.1591,-0.81903,0.34131,-0.00357,-0.06999,0.52993,0.15881,-0.28,-0.11654,-2.29867,0,0,0,1,1
248,-1.17999,-1.12397,-1.16425,-0.83316,0.19962,-0.11794,0.61384,0.31803,-0.69983,-1.49109,0.64713,0,0,0,1,0
249,2.44818,0.08054,-0.2513,0.129,0.0293,0.00097,-1.2554,-2.00082,3.07738,0.82979,0.8986,0,0,1,1,1
250,0.40747,-2.06707,0.63732,-1.9579,5.7181,-0.01881,0.90529,-1.46535,0.37651,-2.17558,-0.2908,0,0,1,1,0
251,-2.09133,0.19706,-0.20204,0.50325,0.08753,-0.08829,-0.35576,0.70353,-0.70934,-1.30652,-1.1372,1,0,0,0,0
252,1.17679,0.80023,1.10892,0.19816,0.00107,-0.06693,-0.18626,-0.58444,-1.35611,1.1772,1.19157,0,0,0,0,0
253,2.98323,-2.59248,-1.26094,0.53866,0.00095,-0.06334,2.21031,1.56807,-2.18029,-0.93514,0.49205,0,0,0,0,0
254,1.3487,0.24887,-0.10967,0.95812,-0.12916,-0.11415,0.3415,1.46017,-1.32522,-1.81488,-1.45265,0,0,0,0,0
255,-2.47905,1.2732,-1.10191,0.26762,0.00338,-0.08088,-0.20906,1.163,-0.18506,-0.28093,-0.22636,0,0,0,0,0
256,-0.92635,-1.65157,0.19091,0.04809,5.7181,-0.09669,-1.66424,2.48373,1.12733,-0.97539,-2.32756,1,0,1,1,1
257,1.70037,1.80709,7.03631,-0.98107,-0.10361,-0.06062,1.21181,0.20029,0.82169,-1.33587,0.72884,0,0,0,0,0
258,-1.2615,0.30282,-0.43661,-0.81222,0.12245,-0.07693,-0.97617,1.07866,-0.07091,-1.59587,-0.69335,0,0,0,0,1
259,0.46573,-1.04601,-2.18337,1.08673,-0.02917,-0.12135,-0.70275,-0.40128,-0.62317,2.26837,-0.95357,0,1,0,0,0
260,0.96195,-0.26692,0.05916,1.33634,-0.10878,0.06113,-0.16508,3.24284,-0.03119,-0.75155,-0.34931,0,0,0,1,1
261,-1.5904,0.46999,0.24939,-0.33811,0.07976,0.02263,1.23313,2.68036,-0.81864,-2.42557,-0.23954,0,0,1,0,0
262,-0.28929,-0.10879,0.22344,-0.054,-0.04868,-0.07895,0.71859,0.31426,1.41836,0.99371,1.0424,1,0,0,0,0
263,-5.0619,0.44651,0.88863,-1.00461,0.05595,-0.02638,-0.02627,0.7639,-0.48919,0.11107,0.58664,0,0,1,0,1
264,-1.73658,-1.30481,-0.95684,1.07276,-0.04918,-0.01913,0.34663,1.93116,-0.38634,-1.26647,-0.53461,0,0,0,0,1
265,-0.57885,0.00323,0.44417,0.56542,-0.02598,0.01955,-0.38031,0.12343,-2.51582,-1.43312,0.8455,0,0,0,0,1
266,-2.07167,3.20464,0.85401,1.84122,0.02936,-0.08093,0.21172,-0.48795,-0.49543,0.17347,0.30111,1,1,0,0,1
267,2.24862,-0.33347,11.84483,-0.97832,0.00909,0.01461,0.15867,1.34879,0.53648,-0.74692,-0.9399,1,0,0,0,1
268,-2.34521,-1.28469,0.15572,-0.47801,-0.21955,-0.0674,0.87502,0.39413,-1.36772,-2.42598,-0.48708,0,0,0,1,0
269,-0.86007,-1.08264,-0.50334,0.13145,-0.13212,-0.10679,0.87374,0.51959,-1.05072,1.28724,-0.52233,0,0,0,0,1
270,-0.00389,8.66014,-0.16522,0.54649,0.07294,-0.00379,0.49518,-0.70113,0.49271,-0.93399,0.45789,1,0,0,1,1
271,1.96191,1.10957,0.17814,-0.31567,36.23157,0.02454,-0.18988,-1.76121,-1.77666,0.99557,-0.85053,1,0,0,0,1
272,3.85142,0.53097,-0.48978,-0.97296,-0.07237,0.0894,0.69346,0.58337,0.7578,0.77843,-0.88561,1,0,1,0,1
273,8.11868,1.12787,-0.64057,0.78141,-0.15586,-0.09999,0.02643,1.38595,-0.83214,-1.50101,2.65314,1,0,1,0,0
274,0.92456,-0.57969,3.66524,0.62114,-0.12797,-0.00505,-0.76553,0.02903,-0.68857,0.53319,1.1096,0,0,0,0,0
275,7.83164,1.25572,-0.9698,-1.01627,-0.22218,-0.06049,-0.22263,2.02372,-1.42388,-1.15144,-1.4409,0,0,1,0,1
276,0.49316,-0.02994,-0.96866,1.25544,-0.03013,-0.00083,0.16762,-0.5447,0.07805,-2.3667,0.55641,1,0,0,0,1
277,0.09859,2.5832,0.4435,1.0702,-0.07984,-0.11352,0.82817,-0.96565,2.15987,-0.9246,-0.12247,1,0,0,1,1
278,-1.10033,0.27198,-1.01904,0.0343,-0.11666,-0.10314,-0.04682,0.21932,0.4815,-0.10236,0.28733,0,0,0,1,1
279,-0.0953,0.03046,0.43305,-0.0204,-0.02681,-0.07879,-0.86736,0.20089,-1.16429,-0.96274,-0.09399,0,1,1,1,0
280,-0.77797,-0.57094,0.27007,0.45406,0.0164,-0.03605,0.14539,1.22396,0.83562,-0.80705,1.48446,1,0,0,0,0
281,-0.02972,-0.03975,-1.48065,-0.9617,0.18932,-0.07205,0.19076,-0.62996,-0.61668,0.64357,0.21843,0,0,0,1,0
282,0.88072,-0.38296,-0.64205,-0.06997,-0.17119,-0.00705,0.24867,1.94171,1.07448,-0.39351,-0.39313,1,0,0,0,1
283,2.17903,0.64973,0.85529,-2.25238,0.09594,0.01134,0.8359,2.6603,0.50668,-1.3433,1.26329,0,0,0,1,1
284,-2.05672,0.94804,-0.88493,0.77646,0.07731,-0.01002,0.91514,0.25303,-3.24314,0.20203,0.04993,0,0,0,0,0
285,2.99955,-1.14319,6.97851,-1.66149,-0.09791,0.04094,-0.37537,1.79965,-1.30408,-0.30232,-0.11778,0,0,0,0,1
286,-3.12813,-1.79748,0.26965,5.48078,0.00032,-0.01921,-0.39291,-0.9678,0.64439,-3.0216,0.17103,0,0,0,1,0
287,-0.42768,-2.40345,0.52671,-0.43012,-0.06576,-0.10084,-0.73216,1.59027,-0.14834,-0.07165,-0.44041,0,0,1,1,0
288,0.68248,0.40959,-0.30123,-0.31167,-0.00143,0.02817,0.65905,1.55673,-1.32376,-0.10817,-0.28616,0,0,1,0,1
289,0.22149,-1.52404,-0.57801,-0.72773,0.13091,-0.07026,1.25906,1.33612,-0.93359,-0.47988,-1.18004,1,0,1,0,0
290,-1.13405,-2.78347,1.0379,-0.38804,0.04056,0.00552,-0.15207,0.28132,-2.20624,0.3917,-1.42675,1,1,0,0,1
291,-0.51218,0.26629,1.29112,1.31853,0.03086,0.03869,-0.09314,-3.2451,-0.38837,-1.17239,-1.79786,0,1,0,1,1
292,-0.9395,2.7916,0.68309,-2.58781,-0.06303,-0.01717,1.27343,-0.47007,1.91069,-0.1635,-2.38797,0,1,0,0,1
293,-1.08405,-0.20729,-0.03175,1.17697,-0.16841,-0.11481,0.50445,-0.4511,0.50493,-2.06696,-1.61958,0,0,0,1,0
294,1.0744,6.89828,-0.74661,0.23802,-0.04085,-0.08591,0.44899,-0.87391,1.89042,-0.09291,-0.5614,0,0,1,0,0
295,0.33552,-0.1018,-0.76436,-1.30702,0.10066,0.02614,-0.85273,0.44669,0.5824,1.45306,-0.14532,0,0,0,0,1
296,-1.23936,-0.31867,0.31801,-1.17531,-0.17272,-0.04846,0.64298,-0.20276,0.72748,-1.49486,-0.70694,0,0,1,1,1
297,1.1494,6.16699,0.23472,1.57639,-0.12551,-0.03602,-0.64331,-0.68953,1.67408,-1.2598,-3.83356,0,0,0,0,1
298,0.26095,-0.54833,1.02128,-1.04551,-0.00737,-0.00206,-0.80722,-0.97056,0.07726,-1.21002,2.06188,0,0,1,0,0
299,4.07839,0.12087,0.42036,-1.25335,-0.11847,-0.00518,-0.17742,-0.55862,-0.48723,-0.37,1.32972,0,0,0,0,0
300,0.74444,0.18604,-1.30246,1.03731,-0.09925,-0.02606,-0.36863,1.6458,0.73266,-1.56304,0.36864,1,0,0,1,1
301,-1.44349,-1.00171,0.74156,0.23855,-0.06236,-0.05043,-0.07728,-0.49323,1.15384,-0.07875,2.56124,0,1,0,1,1
302,-1.04027,0.99045,-0.89845,-1.03793,-0.15656,-0.05563,-1.05279,-0.31793,-0.77996,0.34684,-1.76605,1,0,0,1,0
303,0.92094,-0.40995,-0.40718,0.11662,-0.11741,0.00289,0.86705,-0.24804,-1.02157,0.03435,2.53144,1,0,0,1,0
304,0.71556,-1.10689,0.10016,-1.12575,0.05034,-0.01232,1.00215,0.70679,-0.16114,-2.26842,-1.74782,1,0,0,1,1
305,-0.23135,0.44381,1.49653,1.00082,-0.15074,-0.05287,-1.45787,0.8475,0.5315,0.49517,0.05811,1,0,0,0,0
306,-0.02401,-1.27816,2.38793,0.96137,-0.17979,0.01411,0.88277,-3.35359,0.49809,0.43737,-2.21076,0,0,1,0,0
307,1.7165,-0.16618,0.38538,0.43201,-0.083,-0.04645,-0.54842,1.52596,-1.72417,0.33016,-0.27796,0,0,0,1,0
308,-1.08736,-0.21094,-0.24656,0.26166,0.0532,-0.08258,0.78558,2.02364,1.61161,-0.12716,0.27925,0,0,0,1,0
309,0.62065,1.10307,6.00052,1.66119,-0.03969,-0.07795,0.04524,-0.96022,-0.94116,-0.27981,-0.53204,1,1,0,0,1
310,-0.50329,0.36964,0.61012,-0.10031,-0.06646,-0.08894,0.12302,-0.86676,-0.56506,0.53239,0.77082,1,0,0,0,0
311,-0.52652,-0.23003,-0.35653,-1.28187,-0.01556,-0.05362,-0.04808,-0.2403,-1.20265,1.42351,-0.15148,1,0,0,0,0
312,1.44817,0.78132,1.33617,0.34947,-0.19457,0.02169,1.0697,-0.6072,2.39833,-1.45304,-1.08362,0,1,0,0,0
313,1.03812,1.46825,0.08406,1.98605,0.02947,-0.08025,-0.89167,0.56871,-0.05793,0.57813,-1.15022,1,0,0,0,0
314,1.02026,0.46937,0.29819,-1.11476,9.8194,-0.03058,0.58627,-2.03583,-1.15098,-0.58622,0.91637,0,0,0,1,1
315,1.75822,-0.18758,0.43274,-0.46146,-0.06093,-0.07283,0.98106,-1.04151,0.56392,-0.62967,-1.28061,0,0,0,0,0
316,-0.16849,-1.7742,0.23727,0.31645,0.08059,-0.05302,0.67307,2.14704,0.46914,-2.03653,1.0731,1,0,0,1,1
317,0.82293,-1.47814,0.57115,-0.1539,-0.13275,-0.1155,1.95976,-0.81386,-0.48773,-0.78479,1.53407,0,0,0,1,0
318,-0.6654,-0.56627,-0.5938,-1.0823,0.09279,-0.05103,-0.32316,1.79211,0.54061,-1.49726,-2.80307,1,0,0,1,0
319,0.28625,-0.93141,-0.54664,1.02186,-0.00455,-0.04969,0.86584,0.72641,-1.12529,-0.96385,1.39939,0,0,0,0,0
320,-0.39521,-0.42437,-0.98012,2.22004,-0.05366,-0.01299,0.01513,-1.87112,-0.79292,-1.59819,2.79063,1,0,0,0,0
321,-0.05451,-0.13202,0.2516,0.09613,-0.02199,-0.02884,1.08672,1.0624,-2.31022,-0.94891,0.07801,0,0,0,0,1
322,0.69274,0.43563,0.52315,-1.00407,-0.03073,-0.09992,0.09385,0.1588,-1.62395,-0.90611,0.59863,1,0,0,0,0
323,-1.42733,-0.2846,0.26622,-1.64896,0.10203,0.01421,-0.2103,-0.24656,1.50763,-0.40325,1.25551,1,0,0,0,1
324,2.93858,0.3838,1.23959,0.15798,-0.12767,-0.02948,1.14486,0.59395,1.34143,-2.11475,-0.71322,1,1,1,1,0
325,-1.70903,-0.12263,-0.10448,1.00388,-0.09625,-0.03008,-0.29325,0.86956,-0.23421,-1.94552,-0.02658,0,0,0,0,0
326,-2.02128,-2.57056,0.43499,0.37517,0.08363,-0.04046,-1.03018,1.14911,1.36293,-0.13809,-2.2713,1,0,0,1,0
327,1.53717,5.83065,-0.97336,-0.1024,-0.07955,-0.06589,-0.31348,1.7139,-0.46007,-1.29744,-0.09205,0,0,0,1,1
328,0.98749,-0.37291,-0.40968,-0.68927,0.07005,-0.02911,0.59523,0.78976,-0.54341,0.57453,0.44717,0,0,0,1,0
329,0.73618,-1.65163,0.45643,-1.19216,0.14994,-0.01622,1.21363,-1.35076,-0.24349,-0.27473,0.47424,0,0,0,1,0
330,0.74252,0.51991,0.57928,0.73475,-0.06018,-0.12734,0.1889,-0.26837,-0.42492,0.10676,1.29814,1,0,0,0,0
331,-0.21837,1.6369,-0.33517,0.81377,0.04814,-0.06694,1.15456,3.83166,-0.5152,0.91069,-1.4622,0,0,1,1,0
332,-1.54588,1.26251,10.57748,-1.64573,-0.13537,-0.05275,-0.98654,1.16939,0.8434,-0.80971,-1.09891,1,0,0,0,1
333,-0.08629,-0.45613,-1.3143,1.48984,0.05547,-0.02719,-0.25461,3.14314,-0.14986,-1.07449,2.54326,1,0,0,1,0
334,-1.21574,1.58887,-0.38562,0.47407,-6e-05,0.01967,-0.13086,1.97452,0.41248,0.3717,-0.52549,0,0,0,0,1
335,1.26268,-0.0216,0.61231,1.29959,0.0273,-0.07859,0.00835,0.59016,0.73138,0.00951,5e-05,1,0,1,0,1
336,-0.42059,-0.6045,0.36016,-1.44213,-0.08456,-0.0649,0.16728,0.66169,0.08819,-0.68733,-0.40052,0,0,0,0,0
337,-1.43825,-0.93608,0.30053,-1.46582,-0.18611,-0.06563,0.65273,0.2561,-1.27027,0.89146,-1.53252,1,0,0,0,0
338,3.18177,-0.56296,-0.06018,-0.24897,0.03033,-0.08008,-0.25585,-1.78537,-1.65287,-0.71224,2.13529,0,0,0,0,1
339,0.4194,-0.66581,-0.09435,0.40278,-0.22634,-0.05736,0.21122,0.32166,-0.15122,-0.46723,-1.09155,0,0,0,0,0
340,-1.04559,0.0045,-0.62826,1.69636,-0.05174,-0.00146,0.0639,1.75281,-0.47126,-0.47878,-1.99093,0,0,0,1,0
341,-1.43333,-0.00731,0.45906,0.60608,0.07412,-0.09269,-0.64071,-0.41957,-0.21261,-1.43459,-0.97611,0,0,1,0,1
342,0.16553,-0.19634,0.23678,-0.34268,-0.00081,-0.01861,0.00907,0.79434,-0.31605,-0.42241,-3.30256,0,0,0,0,1
343,0.16745,0.32433,0.29362,-1.12637,0.17483,-0.1251,-0.01493,1.32191,2.28357,0.89676,-1.27693,0,0,0,0,1
344,-0.96041,1.22878,-0.52083,1.13,0.08251,-0.06807,-0.03206,-0.79162,-1.63023,-0.05503,-1.75219,0,0,0,0,1
345,-0.90656,0.93946,-1.82267,-1.06471,-0.08539,-0.05647,0.12541,-0.24156,-2.28995,-0.46894,0.62614,0,0,0,0,0
346,0.14807,-1.98188,0.77772,1.52847,-0.01727,0.04374,0.16054,-0.92149,0.03238,-0.66177,-1.31012,0,0,0,1,0
347,-2.37213,-3.26471,-0.48307,6.59779,-0.02474,-0.05374,-0.24584,-0.6866,-0.67642,-0.16913,1.03171,1,0,0,0,0
348,-2.3112,0.92118,-0.79022,1.49058,9.8194,-0.15006,1.11817,-1.24513,0.01607,0.24977,1.79773,0,1,0,0,1
349,-1.27767,-1.84025,0.45478,0.57893,-0.11404,-0.13994,-0.83558,-0.78054,0.28388,0.10924,0.87176,1,1,0,0,1
350,4.4822,-0.46972,-0.41361,-0.237,-0.07608,-0.0383,-0.47678,2.00335,0.9841,-0.83186,-0.62308,0,0,0,0,0
351,3.84193,-1.60414,0.74795,-0.6194,-0.22362,-0.00931,2.32397,-0.79857,-1.80723,-0.17522,-0.08833,0,1,1,0,0
352,2.01303,-2.36238,0.3936,-0.44091,-0.01525,-0.02123,-0.73039,0.45175,-0.85672,-0.02006,-2.58748,0,0,0,1,0
353,1.08649,0.44976,0.44686,0.32832,-0.04491,-0.03162,-0.983,-0.30344,0.12876,-1.50719,-0.50067,0,0,0,0,1
354,-0.43991,0.71099,-1.19276,-0.02284,-0.18729,0.01811,0.68758,1.71464,0.47046,-0.33177,-1.59066,0,0,0,0,1
355,-0.22852,-0.89181,0.86956,-0.69381,0.02042,-0.06698,-1.5617,1.87339,1.89345,-2.6613,0.74149,0,0,1,1,0
356,-1.70379,-3.30925,0.109,-0.26563,0.05159,0.00475,-0.08822,1.33688,0.6557,-0.01747,3.55913,1,0,0,0,1
357,-0.22777,-0.85549,-0.39542,-0.02142,0.0027,-0.1216,1.81666,0.66736,-0.35679,0.16034,0.44973,1,0,0,1,1
358,-0.63299,8.61081,0.01471,-2.22873,-0.05241,-0.08525,-1.13595,0.02273,-1.19044,0.24755,-3.28671,0,1,0,0,0
359,0.28408,-1.97469,-1.52099,0.35817,0.03914,-0.13035,-1.48557,-1.13025,-0.86429,-0.89505,-0.84185,1,0,0,0,1
360,-1.44085,0.02003,0.22692,-1.07972,0.04802,-0.05374,-1.09934,2.63223,-0.8927,-0.19095,-0.11626,0,0,0,1,0
361,2.77942,-0.21837,-0.9235,-1.25333,0.01074,-0.04231,0.81869,-0.61161,0.35523,0.92395,-0.16896,0,0,1,0,0
362,2.09911,0.49515,-1.18214,-1.78734,-0.10246,-0.03429,0.99982,1.09638,-0.043,0.91377,-1.39622,0,0,1,1,0
363,-0.36314,-0.0565,-1.31789,-1.89389,0.00766,-0.03691,-0.31007,1.57148,-1.62365,-0.52917,0.06794,1,0,0,0,1
364,0.40257,1.57297,0.79015,-1.45545,0.09955,-0.08638,0.64657,-0.36634,-0.7359,-0.36068,-2.16375,1,0,0,1,1
365,0.83522,1.23589,-0.60341,-0.80902,-0.07966,-0.04951,1.2122,1.54562,0.57755,0.61091,-1.71736,1,1,0,1,0
366,-0.80183,-0.39024,1.12698,1.85326,0.18979,-0.11487,1.52988,1.21706,0.05166,-2.0008,0.6687,0,0,1,1,1
367,0.13614,-0.23277,-0.52864,-0.62588,-0.07256,0.02816,-0.09707,2.37356,0.26864,-0.82308,-1.82349,0,0,0,1,0
368,-0.18111,-1.31992,-1.46589,0.07775,-0.01676,-0.05518,-1.74118,-0.26322,0.08292,0.83557,0.50732,1,0,0,1,1
369,-0.05349,-0.73194,-0.99322,0.30048,-0.08725,-0.06444,-0.5567,-1.24304,1.32643,0.4752,-2.3542,0,1,0,0,1
370,-1.35951,-1.26176,0.88865,0.03107,0.00233,0.03945,-0.24144,-0.30659,-0.06396,-0.13074,2.34724,0,0,0,0,0
371,-0.16323,-0.40754,-0.22472,-0.17744,-0.19422,-0.10211,-0.10715,0.55062,-0.68602,-2.00583,-1.4614,0,0,0,0,0
372,0.547,1.85405,-0.53863,-1.29529,-0.0746,-0.09628,-0.05029,0.36986,-1.21576,-0.54991,-0.6355,0,0,0,0,1
373,1.97672,-1.84628,0.02801,1.35093,-0.12921,-0.09481,0.99512,-0.17213,-0.05039,-1.08992,0.19592,0,0,0,1,0
374,4.06869,4.32822,0.30143,1.7072,-0.00647,-0.04339,1.11954,-1.99104,-2.7407,-0.16896,-1.14802,0,0,0,0,1
375,3.02977,1.5654,0.79392,-1.78266,0.07944,-0.01842,-0.03734,0.86458,-0.48429,-1.30935,-0.08489,0,0,0,0,0
376,-1.35102,1.12686,1.0588,-1.12403,0.0446,-0.00302,0.97879,2.66681,-0.50584,-1.52572,0.56304,0,1,0,1,1
377,1.10848,-1.00289,6.22503,-0.37981,-0.25717,0.0886,0.38613,0.8571,-1.66447,-2.56487,1.14092,0,0,0,0,0
378,0.07501,1.04789,-1.16084,-1.06454,0.18421,-0.15247,0.1516,1.03096,-1.22827,0.7218,0.88725,0,0,0,0,0
